timestamp,heart_rate_bpm
2018-03-22 02:41:59,79
2018-03-22 02:42:04,82
2018-03-22 02:42:12,79
2018-03-22 02:42:14,79
2018-03-22 02:42:24,75
2018-03-22 02:42:27,74
2018-03-22 02:42:31,74
2018-03-22 02:42:35,74
2018-03-22 02:42:40,74
2018-03-22 02:42:45,75
2018-03-22 02:42:54,75
2018-03-22 02:42:55,75
2018-03-22 02:43:00,76
2018-03-22 02:43:05,76
2018-03-22 02:43:12,73
2018-03-22 02:43:15,72
2018-03-22 02:43:21,72
2018-03-22 02:43:26,72
2018-03-22 02:43:31,70
2018-03-22 02:43:37,71
2018-03-22 02:43:42,71
2018-03-22 02:43:49,78
2018-03-22 02:43:56,70
2018-03-22 02:43:57,69
2018-03-22 02:44:03,68
2018-03-22 02:44:08,71
2018-03-22 02:44:17,73
2018-03-22 02:44:19,73
2018-03-22 02:44:28,68
2018-03-22 02:44:30,68
2018-03-22 02:44:39,69
2018-03-22 02:44:40,69
2018-03-22 02:44:45,69
2018-03-22 02:44:53,68
2018-03-22 02:44:56,68
2018-03-22 02:45:06,69
2018-03-22 02:45:07,69
2018-03-22 02:45:13,69
2018-03-22 02:45:22,68
2018-03-22 02:45:25,68
2018-03-22 02:45:28,68
2018-03-22 02:45:33,68
2018-03-22 02:45:39,68
2018-03-22 02:45:44,69
2018-03-22 02:45:53,70
2018-03-22 02:45:56,69
2018-03-22 02:45:59,68
2018-03-22 02:46:04,68
2018-03-22 02:46:09,68
2018-03-22 02:46:14,68
2018-03-22 02:46:22,68
2018-03-22 02:46:24,68
2018-03-22 02:46:33,68
2018-03-22 02:46:35,68
2018-03-22 02:46:40,69
2018-03-22 02:46:44,68
2018-03-22 02:46:53,68
2018-03-22 02:46:54,68
2018-03-22 02:47:00,68
2018-03-22 02:47:04,68
2018-03-22 02:47:09,68
2018-03-22 02:47:14,68
2018-03-22 02:47:23,68
2018-03-22 02:47:26,68
2018-03-22 02:47:30,68
2018-03-22 02:47:35,69
2018-03-22 02:47:40,70
2018-03-22 02:47:45,71
2018-03-22 02:47:50,70
2018-03-22 02:47:57,70
2018-03-22 02:48:01,70
2018-03-22 02:48:05,72
2018-03-22 02:48:11,69
2018-03-22 02:48:16,69
2018-03-22 02:48:22,69
2018-03-22 02:48:27,69
2018-03-22 02:48:32,69
2018-03-22 02:48:37,68
2018-03-22 02:48:42,68
2018-03-22 02:48:47,69
2018-03-22 02:48:52,69
2018-03-22 02:48:57,69
2018-03-22 02:49:02,69
2018-03-22 02:49:12,70
2018-03-22 02:49:13,70
2018-03-22 02:49:18,70
2018-03-22 02:49:23,70
2018-03-22 02:49:28,69
2018-03-22 02:49:34,69
2018-03-22 02:49:40,70
2018-03-22 02:49:45,72
2018-03-22 02:49:53,70
2018-03-22 02:49:55,70
2018-03-22 02:50:00,70
2018-03-22 02:50:06,71
2018-03-22 02:50:16,74
2018-03-22 02:50:19,71
2018-03-22 02:50:22,70
2018-03-22 02:50:28,71
2018-03-22 02:50:33,72
2018-03-22 02:50:38,72
2018-03-22 02:50:43,72
2018-03-22 02:50:52,73
2018-03-22 02:50:54,73
2018-03-22 02:51:01,67
2018-03-22 02:51:04,65
2018-03-22 02:51:09,63
2018-03-22 02:51:14,63
2018-03-22 02:51:19,63
2018-03-22 02:51:25,63
2018-03-22 02:51:31,64
2018-03-22 02:51:35,69
2018-03-22 02:51:40,67
2018-03-22 02:51:45,67
2018-03-22 02:51:50,64
2018-03-22 02:51:55,63
2018-03-22 02:52:00,62
2018-03-22 02:52:05,63
2018-03-22 02:52:11,62
2018-03-22 02:52:16,62
2018-03-22 02:52:22,61
2018-03-22 02:52:27,60
2018-03-22 02:52:33,66
2018-03-22 02:52:37,70
2018-03-22 02:52:42,75
2018-03-22 02:52:47,72
2018-03-22 02:52:53,69
2018-03-22 02:52:58,69
2018-03-22 02:53:05,73
2018-03-22 02:53:08,78
2018-03-22 02:53:14,76
2018-03-22 02:53:19,70
2018-03-22 02:53:26,67
2018-03-22 02:53:29,66
2018-03-22 02:53:34,67
2018-03-22 02:53:40,68
2018-03-22 02:53:45,68
2018-03-22 02:53:51,69
2018-03-22 02:53:56,66
2018-03-22 02:54:01,65
2018-03-22 02:54:06,65
2018-03-22 02:54:11,65
2018-03-22 02:54:17,66
2018-03-22 02:54:23,68
2018-03-22 02:54:28,69
2018-03-22 02:54:45,69
2018-03-22 02:54:53,85
2018-03-22 02:54:56,85
2018-03-22 02:54:59,86
2018-03-22 02:55:06,78
2018-03-22 02:55:10,77
2018-03-22 02:55:15,77
2018-03-22 02:55:20,85
2018-03-22 02:55:25,84
2018-03-22 02:55:30,78
2018-03-22 02:55:35,77
2018-03-22 02:55:40,73
2018-03-22 02:55:45,71
2018-03-22 02:55:51,71
2018-03-22 02:55:56,71
2018-03-22 02:56:01,68
2018-03-22 02:56:11,68
2018-03-22 02:56:12,68
2018-03-22 02:56:22,68
2018-03-22 02:56:25,68
2018-03-22 02:56:29,68
2018-03-22 02:56:36,68
2018-03-22 02:56:40,68
2018-03-22 02:56:49,68
2018-03-22 02:56:50,68
2018-03-22 02:56:56,68
2018-03-22 02:57:00,68
2018-03-22 02:57:07,70
2018-03-22 02:57:10,70
2018-03-22 02:57:20,71
2018-03-22 02:57:21,70
2018-03-22 02:57:30,70
2018-03-22 02:57:31,70
2018-03-22 02:57:40,67
2018-03-22 02:57:41,67
2018-03-22 02:57:46,68
2018-03-22 02:57:52,68
2018-03-22 02:57:57,68
2018-03-22 02:58:02,70
2018-03-22 02:58:07,70
2018-03-22 02:58:13,70
2018-03-22 02:58:21,70
2018-03-22 02:58:23,68
2018-03-22 02:58:29,68
2018-03-22 02:58:34,69
2018-03-22 02:58:39,68
2018-03-22 02:58:45,67
2018-03-22 02:58:50,67
2018-03-22 02:58:55,67
2018-03-22 02:59:00,67
2018-03-22 02:59:05,70
2018-03-22 02:59:10,71
2018-03-22 02:59:15,71
2018-03-22 02:59:21,71
2018-03-22 02:59:26,70
2018-03-22 02:59:31,69
2018-03-22 02:59:39,69
2018-03-22 02:59:41,69
2018-03-22 02:59:46,69
2018-03-22 02:59:52,69
2018-03-22 02:59:57,70
2018-03-22 03:00:02,70
2018-03-22 03:00:07,70
2018-03-22 03:00:14,68
2018-03-22 03:00:18,66
2018-03-22 03:00:23,68
2018-03-22 03:00:30,69
2018-03-22 03:00:38,71
2018-03-22 03:00:44,78
2018-03-22 03:00:49,77
2018-03-22 03:00:50,77
2018-03-22 03:00:55,76
2018-03-22 03:01:02,66
2018-03-22 03:01:06,65
2018-03-22 03:01:11,68
2018-03-22 03:01:16,70
2018-03-22 03:01:22,74
2018-03-22 03:01:27,71
2018-03-22 03:01:32,69
2018-03-22 03:01:37,68
2018-03-22 03:01:42,68
2018-03-22 03:01:47,68
2018-03-22 03:01:52,66
2018-03-22 03:01:57,66
2018-03-22 03:02:02,67
2018-03-22 03:02:08,71
2018-03-22 03:02:13,71
2018-03-22 03:02:18,70
2018-03-22 03:02:23,69
2018-03-22 03:02:28,68
2018-03-22 03:02:34,68
2018-03-22 03:02:39,68
2018-03-22 03:02:44,68
2018-03-22 03:02:49,67
2018-03-22 03:02:55,66
2018-03-22 03:02:59,65
2018-03-22 03:03:05,65
2018-03-22 03:03:11,66
2018-03-22 03:03:16,66
2018-03-22 03:03:21,67
2018-03-22 03:03:28,67
2018-03-22 03:03:32,67
2018-03-22 03:03:38,66
2018-03-22 03:03:47,66
2018-03-22 03:03:48,66
2018-03-22 03:03:53,74
2018-03-22 03:03:59,73
2018-03-22 03:04:04,73
2018-03-22 03:04:13,66
2018-03-22 03:04:15,65
2018-03-22 03:04:20,65
2018-03-22 03:04:28,66
2018-03-22 03:04:31,71
2018-03-22 03:04:36,72
2018-03-22 03:04:42,70
2018-03-22 03:04:47,68
2018-03-22 03:04:52,68
2018-03-22 03:04:57,68
2018-03-22 03:05:03,68
2018-03-22 03:05:09,68
2018-03-22 03:05:15,69
2018-03-22 03:05:20,69
2018-03-22 03:05:26,69
2018-03-22 03:05:31,68
2018-03-22 03:05:36,68
2018-03-22 03:05:41,68
2018-03-22 03:05:47,68
2018-03-22 03:05:52,68
2018-03-22 03:05:57,68
2018-03-22 03:06:02,68
2018-03-22 03:06:07,68
2018-03-22 03:06:12,68
2018-03-22 03:06:17,68
2018-03-22 03:06:22,68
2018-03-22 03:06:27,70
2018-03-22 03:06:32,69
2018-03-22 03:06:37,68
2018-03-22 03:06:47,66
2018-03-22 03:06:48,66
2018-03-22 03:06:53,66
2018-03-22 03:06:58,65
2018-03-22 03:07:03,64
2018-03-22 03:07:08,64
2018-03-22 03:07:13,65
2018-03-22 03:07:18,69
2018-03-22 03:07:24,68
2018-03-22 03:07:29,67
2018-03-22 03:07:34,66
2018-03-22 03:07:39,66
2018-03-22 03:07:44,66
2018-03-22 03:07:49,67
2018-03-22 03:07:55,68
2018-03-22 03:08:01,67
2018-03-22 03:08:06,67
2018-03-22 03:08:11,67
2018-03-22 03:08:16,67
2018-03-22 03:08:22,67
2018-03-22 03:08:27,67
2018-03-22 03:08:32,67
2018-03-22 03:08:37,67
2018-03-22 03:08:43,67
2018-03-22 03:08:48,67
2018-03-22 03:08:53,66
2018-03-22 03:08:58,66
2018-03-22 03:09:03,66
2018-03-22 03:09:08,66
2018-03-22 03:09:13,66
2018-03-22 03:09:18,66
2018-03-22 03:09:23,66
2018-03-22 03:09:28,68
2018-03-22 03:09:33,68
2018-03-22 03:09:38,67
2018-03-22 03:09:44,67
2018-03-22 03:09:49,67
2018-03-22 03:09:54,67
2018-03-22 03:09:59,67
2018-03-22 03:10:04,66
2018-03-22 03:10:09,66
2018-03-22 03:10:14,66
2018-03-22 03:10:19,66
2018-03-22 03:10:24,66
2018-03-22 03:10:29,66
2018-03-22 03:10:34,66
2018-03-22 03:10:39,66
2018-03-22 03:10:44,67
2018-03-22 03:10:50,70
2018-03-22 03:10:56,70
2018-03-22 03:11:05,66
2018-03-22 03:11:07,66
2018-03-22 03:11:12,67
2018-03-22 03:11:17,68
2018-03-22 03:11:22,68
2018-03-22 03:11:29,68
2018-03-22 03:11:34,65
2018-03-22 03:11:40,65
2018-03-22 03:11:45,65
2018-03-22 03:11:50,65
2018-03-22 03:11:55,65
2018-03-22 03:12:00,65
2018-03-22 03:12:05,65
2018-03-22 03:12:10,65
2018-03-22 03:12:15,65
2018-03-22 03:12:22,65
2018-03-22 03:12:27,65
2018-03-22 03:12:32,65
2018-03-22 03:12:35,64
2018-03-22 03:12:40,64
2018-03-22 03:12:47,64
2018-03-22 03:12:50,64
2018-03-22 03:12:55,66
2018-03-22 03:13:01,65
2018-03-22 03:13:07,65
2018-03-22 03:13:13,65
2018-03-22 03:13:18,65
2018-03-22 03:13:23,65
2018-03-22 03:13:28,66
2018-03-22 03:13:34,65
2018-03-22 03:13:39,65
2018-03-22 03:13:45,66
2018-03-22 03:13:51,67
2018-03-22 03:13:56,67
2018-03-22 03:14:02,63
2018-03-22 03:14:06,62
2018-03-22 03:14:11,63
2018-03-22 03:14:20,63
2018-03-22 03:14:21,63
2018-03-22 03:14:26,63
2018-03-22 03:14:31,63
2018-03-22 03:14:36,63
2018-03-22 03:14:41,63
2018-03-22 03:14:47,63
2018-03-22 03:14:53,63
2018-03-22 03:14:58,64
2018-03-22 03:15:03,65
2018-03-22 03:15:08,65
2018-03-22 03:15:13,66
2018-03-22 03:15:19,65
2018-03-22 03:15:24,65
2018-03-22 03:15:30,65
2018-03-22 03:15:35,65
2018-03-22 03:15:40,65
2018-03-22 03:15:46,65
2018-03-22 03:15:51,66
2018-03-22 03:15:56,66
2018-03-22 03:16:02,66
2018-03-22 03:16:07,66
2018-03-22 03:16:12,66
2018-03-22 03:16:17,65
2018-03-22 03:16:25,63
2018-03-22 03:16:28,63
2018-03-22 03:16:33,63
2018-03-22 03:16:38,63
2018-03-22 03:16:43,63
2018-03-22 03:16:48,66
2018-03-22 03:16:53,68
2018-03-22 03:16:58,68
2018-03-22 03:17:03,68
2018-03-22 03:17:08,68
2018-03-22 03:17:17,65
2018-03-22 03:17:21,64
2018-03-22 03:17:24,64
2018-03-22 03:17:29,64
2018-03-22 03:17:34,65
2018-03-22 03:17:39,66
2018-03-22 03:17:45,65
2018-03-22 03:17:50,65
2018-03-22 03:17:55,64
2018-03-22 03:18:00,64
2018-03-22 03:18:10,63
2018-03-22 03:18:11,63
2018-03-22 03:18:16,64
2018-03-22 03:18:21,64
2018-03-22 03:18:26,65
2018-03-22 03:18:31,65
2018-03-22 03:18:36,66
2018-03-22 03:18:41,66
2018-03-22 03:18:46,67
2018-03-22 03:18:51,66
2018-03-22 03:18:57,66
2018-03-22 03:19:02,66
2018-03-22 03:19:07,66
2018-03-22 03:19:12,67
2018-03-22 03:19:20,64
2018-03-22 03:19:22,63
2018-03-22 03:19:27,63
2018-03-22 03:19:32,64
2018-03-22 03:19:38,66
2018-03-22 03:19:44,65
2018-03-22 03:19:49,65
2018-03-22 03:19:54,66
2018-03-22 03:20:01,66
2018-03-22 03:20:04,66
2018-03-22 03:20:10,65
2018-03-22 03:20:16,64
2018-03-22 03:20:21,64
2018-03-22 03:20:27,64
2018-03-22 03:20:32,65
2018-03-22 03:20:37,66
2018-03-22 03:20:42,67
2018-03-22 03:20:47,67
2018-03-22 03:20:53,65
2018-03-22 03:20:58,64
2018-03-22 03:21:04,64
2018-03-22 03:21:09,64
2018-03-22 03:21:15,64
2018-03-22 03:21:21,66
2018-03-22 03:21:26,67
2018-03-22 03:21:31,67
2018-03-22 03:21:37,66
2018-03-22 03:21:42,65
2018-03-22 03:21:47,65
2018-03-22 03:21:52,66
2018-03-22 03:21:58,66
2018-03-22 03:22:03,66
2018-03-22 03:22:08,66
2018-03-22 03:22:13,66
2018-03-22 03:22:18,66
2018-03-22 03:22:23,66
2018-03-22 03:22:28,66
2018-03-22 03:22:33,65
2018-03-22 03:22:39,65
2018-03-22 03:22:44,65
2018-03-22 03:22:49,66
2018-03-22 03:22:54,66
2018-03-22 03:22:59,66
2018-03-22 03:23:04,66
2018-03-22 03:23:09,65
2018-03-22 03:23:15,65
2018-03-22 03:23:20,64
2018-03-22 03:23:25,64
2018-03-22 03:23:31,64
2018-03-22 03:23:36,64
2018-03-22 03:23:41,65
2018-03-22 03:23:46,66
2018-03-22 03:23:51,65
2018-03-22 03:23:56,65
2018-03-22 03:24:01,65
2018-03-22 03:24:06,65
2018-03-22 03:24:11,66
2018-03-22 03:24:17,66
2018-03-22 03:24:22,66
2018-03-22 03:24:27,65
2018-03-22 03:24:32,65
2018-03-22 03:24:37,65
2018-03-22 03:24:42,65
2018-03-22 03:24:47,65
2018-03-22 03:24:52,65
2018-03-22 03:24:57,65
2018-03-22 03:25:03,65
2018-03-22 03:25:08,65
2018-03-22 03:25:13,65
2018-03-22 03:25:18,65
2018-03-22 03:25:23,66
2018-03-22 03:25:28,66
2018-03-22 03:25:34,66
2018-03-22 03:25:39,65
2018-03-22 03:25:45,64
2018-03-22 03:25:50,64
2018-03-22 03:25:55,65
2018-03-22 03:26:00,65
2018-03-22 03:26:05,65
2018-03-22 03:26:10,65
2018-03-22 03:26:16,65
2018-03-22 03:26:21,66
2018-03-22 03:26:26,66
2018-03-22 03:26:31,66
2018-03-22 03:26:36,65
2018-03-22 03:26:41,65
2018-03-22 03:26:46,64
2018-03-22 03:26:51,64
2018-03-22 03:26:57,64
2018-03-22 03:27:03,64
2018-03-22 03:27:08,64
2018-03-22 03:27:13,64
2018-03-22 03:27:18,64
2018-03-22 03:27:24,64
2018-03-22 03:27:29,64
2018-03-22 03:27:39,66
2018-03-22 03:27:40,66
2018-03-22 03:27:45,66
2018-03-22 03:27:50,65
2018-03-22 03:27:55,64
2018-03-22 03:28:01,65
2018-03-22 03:28:06,68
2018-03-22 03:28:11,68
2018-03-22 03:28:16,68
2018-03-22 03:28:22,68
2018-03-22 03:28:27,67
2018-03-22 03:28:33,67
2018-03-22 03:28:38,66
2018-03-22 03:28:46,65
2018-03-22 03:28:49,64
2018-03-22 03:28:55,65
2018-03-22 03:29:00,66
2018-03-22 03:29:05,67
2018-03-22 03:29:10,66
2018-03-22 03:29:15,66
2018-03-22 03:29:21,66
2018-03-22 03:29:26,66
2018-03-22 03:29:32,64
2018-03-22 03:29:37,64
2018-03-22 03:29:42,64
2018-03-22 03:29:50,64
2018-03-22 03:29:52,64
2018-03-22 03:29:57,65
2018-03-22 03:30:02,65
2018-03-22 03:30:07,65
2018-03-22 03:30:12,65
2018-03-22 03:30:17,65
2018-03-22 03:30:22,65
2018-03-22 03:30:27,65
2018-03-22 03:30:32,64
2018-03-22 03:30:41,64
2018-03-22 03:30:42,64
2018-03-22 03:30:47,64
2018-03-22 03:30:52,64
2018-03-22 03:30:58,64
2018-03-22 03:31:03,64
2018-03-22 03:31:08,64
2018-03-22 03:31:13,64
2018-03-22 03:31:18,65
2018-03-22 03:31:23,66
2018-03-22 03:31:28,66
2018-03-22 03:31:33,65
2018-03-22 03:31:38,65
2018-03-22 03:31:43,64
2018-03-22 03:31:49,65
2018-03-22 03:31:54,64
2018-03-22 03:31:59,64
2018-03-22 03:32:04,64
2018-03-22 03:32:09,65
2018-03-22 03:32:14,65
2018-03-22 03:32:19,65
2018-03-22 03:32:24,65
2018-03-22 03:32:29,65
2018-03-22 03:32:34,65
2018-03-22 03:32:39,65
2018-03-22 03:32:44,65
2018-03-22 03:32:49,65
2018-03-22 03:32:54,65
2018-03-22 03:32:59,65
2018-03-22 03:33:04,65
2018-03-22 03:33:09,65
2018-03-22 03:33:14,65
2018-03-22 03:33:19,65
2018-03-22 03:33:25,65
2018-03-22 03:33:30,64
2018-03-22 03:33:35,65
2018-03-22 03:33:40,65
2018-03-22 03:33:45,66
2018-03-22 03:33:50,66
2018-03-22 03:33:55,66
2018-03-22 03:34:01,66
2018-03-22 03:34:06,66
2018-03-22 03:34:11,66
2018-03-22 03:34:17,66
2018-03-22 03:34:22,66
2018-03-22 03:34:28,66
2018-03-22 03:34:33,66
2018-03-22 03:34:39,65
2018-03-22 03:34:44,65
2018-03-22 03:34:51,64
2018-03-22 03:34:54,64
2018-03-22 03:34:59,64
2018-03-22 03:35:05,65
2018-03-22 03:35:10,65
2018-03-22 03:35:15,65
2018-03-22 03:35:20,64
2018-03-22 03:35:25,64
2018-03-22 03:35:30,64
2018-03-22 03:35:35,65
2018-03-22 03:35:40,65
2018-03-22 03:35:45,65
2018-03-22 03:35:52,65
2018-03-22 03:35:56,65
2018-03-22 03:36:02,67
2018-03-22 03:36:07,67
2018-03-22 03:36:12,67
2018-03-22 03:36:17,67
2018-03-22 03:36:22,67
2018-03-22 03:36:27,67
2018-03-22 03:36:32,67
2018-03-22 03:36:37,67
2018-03-22 03:36:42,67
2018-03-22 03:36:48,67
2018-03-22 03:36:54,66
2018-03-22 03:36:59,67
2018-03-22 03:37:04,66
2018-03-22 03:37:09,65
2018-03-22 03:37:15,66
2018-03-22 03:37:20,66
2018-03-22 03:37:25,66
2018-03-22 03:37:30,67
2018-03-22 03:37:35,67
2018-03-22 03:37:40,67
2018-03-22 03:37:45,67
2018-03-22 03:37:50,65
2018-03-22 03:37:57,63
2018-03-22 03:38:00,63
2018-03-22 03:38:05,63
2018-03-22 03:38:11,63
2018-03-22 03:38:16,64
2018-03-22 03:38:21,65
2018-03-22 03:38:26,65
2018-03-22 03:38:31,65
2018-03-22 03:38:36,65
2018-03-22 03:38:42,65
2018-03-22 03:38:47,64
2018-03-22 03:38:52,64
2018-03-22 03:38:57,64
2018-03-22 03:39:03,64
2018-03-22 03:39:08,63
2018-03-22 03:39:14,63
2018-03-22 03:39:18,64
2018-03-22 03:39:23,64
2018-03-22 03:39:30,64
2018-03-22 03:39:33,64
2018-03-22 03:39:38,64
2018-03-22 03:39:44,64
2018-03-22 03:39:49,64
2018-03-22 03:39:54,64
2018-03-22 03:40:00,64
2018-03-22 03:40:05,64
2018-03-22 03:40:10,64
2018-03-22 03:40:16,65
2018-03-22 03:40:21,66
2018-03-22 03:40:26,65
2018-03-22 03:40:31,65
2018-03-22 03:40:37,65
2018-03-22 03:40:42,65
2018-03-22 03:40:47,64
2018-03-22 03:40:52,64
2018-03-22 03:40:57,65
2018-03-22 03:41:02,65
2018-03-22 03:41:07,65
2018-03-22 03:41:12,72
2018-03-22 03:41:18,71
2018-03-22 03:41:23,67
2018-03-22 03:41:28,68
2018-03-22 03:41:34,68
2018-03-22 03:41:41,74
2018-03-22 03:41:46,69
2018-03-22 03:41:48,68
2018-03-22 03:41:53,65
2018-03-22 03:41:59,65
2018-03-22 03:42:04,65
2018-03-22 03:42:09,66
2018-03-22 03:42:14,68
2018-03-22 03:42:19,67
2018-03-22 03:42:24,67
2018-03-22 03:42:30,68
2018-03-22 03:42:35,68
2018-03-22 03:42:40,68
2018-03-22 03:42:45,68
2018-03-22 03:42:50,68
2018-03-22 03:42:55,67
2018-03-22 03:43:00,66
2018-03-22 03:43:06,67
2018-03-22 03:43:12,66
2018-03-22 03:43:17,66
2018-03-22 03:43:22,66
2018-03-22 03:43:28,66
2018-03-22 03:43:33,66
2018-03-22 03:43:39,66
2018-03-22 03:43:44,66
2018-03-22 03:43:49,66
2018-03-22 03:43:54,66
2018-03-22 03:43:59,66
2018-03-22 03:44:04,66
2018-03-22 03:44:09,66
2018-03-22 03:44:14,65
2018-03-22 03:44:20,65
2018-03-22 03:44:25,64
2018-03-22 03:44:30,64
2018-03-22 03:44:35,65
2018-03-22 03:44:41,66
2018-03-22 03:44:46,66
2018-03-22 03:44:51,66
2018-03-22 03:44:56,65
2018-03-22 03:45:01,65
2018-03-22 03:45:06,65
2018-03-22 03:45:11,65
2018-03-22 03:45:16,65
2018-03-22 03:45:22,65
2018-03-22 03:45:27,64
2018-03-22 03:45:32,64
2018-03-22 03:45:37,64
2018-03-22 03:45:42,66
2018-03-22 03:45:47,66
2018-03-22 03:45:52,66
2018-03-22 03:45:58,66
2018-03-22 03:46:04,66
2018-03-22 03:46:10,66
2018-03-22 03:46:15,65
2018-03-22 03:46:20,65
2018-03-22 03:46:25,66
2018-03-22 03:46:30,66
2018-03-22 03:46:35,66
2018-03-22 03:46:40,66
2018-03-22 03:46:45,66
2018-03-22 03:46:50,66
2018-03-22 03:46:55,65
2018-03-22 03:47:01,65
2018-03-22 03:47:07,65
2018-03-22 03:47:12,66
2018-03-22 03:47:17,66
2018-03-22 03:47:23,65
2018-03-22 03:47:29,65
2018-03-22 03:47:34,65
2018-03-22 03:47:40,65
2018-03-22 03:47:46,64
2018-03-22 03:47:52,65
2018-03-22 03:47:58,67
2018-03-22 03:48:03,67
2018-03-22 03:48:09,67
2018-03-22 03:48:14,67
2018-03-22 03:48:19,67
2018-03-22 03:48:24,67
2018-03-22 03:48:29,68
2018-03-22 03:48:34,68
2018-03-22 03:48:40,68
2018-03-22 03:48:45,68
2018-03-22 03:48:50,67
2018-03-22 03:48:55,66
2018-03-22 03:49:00,66
2018-03-22 03:49:05,66
2018-03-22 03:49:10,66
2018-03-22 03:49:16,66
2018-03-22 03:49:21,66
2018-03-22 03:49:26,67
2018-03-22 03:49:31,67
2018-03-22 03:49:36,66
2018-03-22 03:49:41,66
2018-03-22 03:49:46,66
2018-03-22 03:49:51,65
2018-03-22 03:49:56,66
2018-03-22 03:50:02,66
2018-03-22 03:50:07,66
2018-03-22 03:50:12,64
2018-03-22 03:50:17,64
2018-03-22 03:50:23,65
2018-03-22 03:50:28,67
2018-03-22 03:50:33,66
2018-03-22 03:50:39,65
2018-03-22 03:50:44,65
2018-03-22 03:50:49,65
2018-03-22 03:50:54,65
2018-03-22 03:51:00,65
2018-03-22 03:51:06,65
2018-03-22 03:51:12,66
2018-03-22 03:51:17,66
2018-03-22 03:51:22,66
2018-03-22 03:51:27,66
2018-03-22 03:51:32,65
2018-03-22 03:51:37,65
2018-03-22 03:51:43,66
2018-03-22 03:51:48,65
2018-03-22 03:51:53,65
2018-03-22 03:51:58,64
2018-03-22 03:52:03,64
2018-03-22 03:52:08,64
2018-03-22 03:52:13,64
2018-03-22 03:52:19,64
2018-03-22 03:52:24,64
2018-03-22 03:52:30,64
2018-03-22 03:52:35,66
2018-03-22 03:52:40,66
2018-03-22 03:52:45,66
2018-03-22 03:52:50,66
2018-03-22 03:52:55,66
2018-03-22 03:53:00,65
2018-03-22 03:53:10,66
2018-03-22 03:53:11,66
2018-03-22 03:53:16,66
2018-03-22 03:53:21,66
2018-03-22 03:53:27,66
2018-03-22 03:53:32,66
2018-03-22 03:53:37,65
2018-03-22 03:53:42,65
2018-03-22 03:53:47,65
2018-03-22 03:53:52,66
2018-03-22 03:53:57,65
2018-03-22 03:54:02,65
2018-03-22 03:54:07,65
2018-03-22 03:54:15,66
2018-03-22 03:54:17,67
2018-03-22 03:54:22,67
2018-03-22 03:54:28,67
2018-03-22 03:54:33,66
2018-03-22 03:54:38,66
2018-03-22 03:54:44,66
2018-03-22 03:54:53,66
2018-03-22 03:54:54,66
2018-03-22 03:54:59,66
2018-03-22 03:55:05,66
2018-03-22 03:55:10,66
2018-03-22 03:55:16,66
2018-03-22 03:55:21,66
2018-03-22 03:55:27,67
2018-03-22 03:55:32,67
2018-03-22 03:55:37,67
2018-03-22 03:55:42,67
2018-03-22 03:55:47,67
2018-03-22 03:55:52,68
2018-03-22 03:55:57,68
2018-03-22 03:56:03,67
2018-03-22 03:56:09,67
2018-03-22 03:56:14,67
2018-03-22 03:56:19,67
2018-03-22 03:56:24,66
2018-03-22 03:56:29,66
2018-03-22 03:56:34,68
2018-03-22 03:56:39,68
2018-03-22 03:56:44,68
2018-03-22 03:56:50,68
2018-03-22 03:56:56,67
2018-03-22 03:57:01,67
2018-03-22 03:57:06,66
2018-03-22 03:57:12,66
2018-03-22 03:57:18,67
2018-03-22 03:57:23,68
2018-03-22 03:57:28,68
2018-03-22 03:57:33,67
2018-03-22 03:57:38,66
2018-03-22 03:57:44,65
2018-03-22 03:57:49,65
2018-03-22 03:57:55,65
2018-03-22 03:58:00,65
2018-03-22 03:58:05,65
2018-03-22 03:58:10,66
2018-03-22 03:58:15,66
2018-03-22 03:58:25,66
2018-03-22 03:58:26,65
2018-03-22 03:58:32,65
2018-03-22 03:58:38,65
2018-03-22 03:58:42,66
2018-03-22 03:58:47,65
2018-03-22 03:58:52,65
2018-03-22 03:59:00,65
2018-03-22 03:59:03,65
2018-03-22 03:59:08,65
2018-03-22 03:59:13,66
2018-03-22 03:59:19,66
2018-03-22 03:59:24,66
2018-03-22 03:59:29,66
2018-03-22 03:59:34,65
2018-03-22 03:59:39,66
2018-03-22 03:59:44,65
2018-03-22 03:59:49,65
2018-03-22 03:59:54,65
2018-03-22 04:00:02,67
2018-03-22 04:00:09,67
2018-03-22 04:00:10,67
2018-03-22 04:00:15,66
2018-03-22 04:00:20,65
2018-03-22 04:00:25,66
2018-03-22 04:00:30,66
2018-03-22 04:00:35,66
2018-03-22 04:00:43,67
2018-03-22 04:00:46,67
2018-03-22 04:00:50,67
2018-03-22 04:00:55,67
2018-03-22 04:01:02,66
2018-03-22 04:01:05,66
2018-03-22 04:01:10,65
2018-03-22 04:01:15,65
2018-03-22 04:01:20,65
2018-03-22 04:01:26,66
2018-03-22 04:01:31,66
2018-03-22 04:01:36,66
2018-03-22 04:01:41,66
2018-03-22 04:01:46,66
2018-03-22 04:01:51,66
2018-03-22 04:01:57,66
2018-03-22 04:02:02,66
2018-03-22 04:02:07,66
2018-03-22 04:02:12,66
2018-03-22 04:02:17,66
2018-03-22 04:02:22,66
2018-03-22 04:02:30,66
2018-03-22 04:02:33,67
2018-03-22 04:02:39,66
2018-03-22 04:02:44,67
2018-03-22 04:02:49,66
2018-03-22 04:02:54,66
2018-03-22 04:03:00,68
2018-03-22 04:03:04,68
